id,name,rating,description
31845,PEGI,3,no_description
31854,PEGI,7,Fear
31857,PEGI,12,"Violence, Bad Language, In-Game Purchases"
31859,PEGI,7,"Violence, Fear"
31870,PEGI,3,no_description
31875,PEGI,3,no_description
31879,PEGI,3,no_description
31888,PEGI,3,no_description
31889,ESRB,T,Cartoon Violence
31890,PEGI,7,"Violence, Fear"
31893,PEGI,12,Bad Language
31894,PEGI,3,Intense Violence
31897,PEGI,18,"Violence, Bad Language"
31899,PEGI,16,Violence
31916,PEGI,18,Violence
31918,PEGI,3,no_description
31920,PEGI,18,Violence
31924,PEGI,18,"Violence, Sex, Bad Language"
31928,PEGI,16,Violence
31932,PEGI,18,Violence
31933,PEGI,3,In-Game Purchases
31935,PEGI,12,"Intense Violence, Violence"
31938,PEGI,7,no_description
31942,PEGI,18,Violence
31946,PEGI,18,"Violence, Bad Language"
31953,PEGI,7,"Violence, Fear"
31960,PEGI,7,"Violence, Fear"
31961,PEGI,3,no_description
31962,PEGI,18,"Violence, Bad Language"
31965,PEGI,16,Violence
31966,PEGI,16,"Violence, Sex, Bad Language, Online Gameplay"
31970,PEGI,3,no_description
31972,PEGI,3,no_description
31974,PEGI,3,no_description
31979,PEGI,18,"Violence, Bad Language"
31984,PEGI,18,Violence
31989,PEGI,18,"Violence, Bad Language"
31992,PEGI,16,"Fear, Violence"
31995,PEGI,3,no_description
32001,PEGI,18,"Violence, Bad Language, In-Game Purchases"
32012,PEGI,16,Violence
32014,PEGI,12,Violence
32021,PEGI,12,Fear
32022,PEGI,12,"Violence, Bad Language"
32025,PEGI,12,Violence
32026,PEGI,12,Violence
32028,PEGI,16,"Intense Violence, Violence"
32030,PEGI,16,"Violence, Drugs"
32032,PEGI,16,Violence
32033,PEGI,3,no_description
32037,PEGI,16,"Violence, Bad Language"
32041,PEGI,3,no_description
32047,PEGI,16,"Intense Violence, Violence, Bad Language"
32055,PEGI,12,Sex
32067,PEGI,16,Violence
32083,PEGI,3,no_description
32085,PEGI,3,no_description
32087,PEGI,16,Violence
32089,PEGI,16,"Violence, Bad Language"
32091,PEGI,3,no_description
32094,PEGI,12,"Violence, Bad Language, In-Game Purchases"
32097,PEGI,18,"Violence, Drugs, Bad Language"
32099,PEGI,3,no_description
32101,PEGI,3,no_description
32105,PEGI,3,no_description
32110,PEGI,16,Violence
32114,PEGI,16,"Violence, Drugs"
32116,PEGI,16,Violence
32128,PEGI,12,Violence
32130,PEGI,18,"Violence, Bad Language, Online Gameplay"
32142,PEGI,16,Violence
32144,PEGI,12,"Violence, In-Game Purchases"
32152,PEGI,12,Violence
32159,PEGI,7,Violence
32166,PEGI,16,no_description
32168,PEGI,3,no_description
32172,PEGI,12,no_description
32174,PEGI,12,no_description
32182,PEGI,16,no_description
32184,PEGI,7,no_description
32186,PEGI,12,no_description
32188,PEGI,7,no_description
32192,PEGI,12,no_description
32194,PEGI,12,no_description
32209,PEGI,12,"Sex, Violence"
32210,ESRB,T,"Language, Suggestive Themes, Violence"
32213,PEGI,12,no_description
32222,PEGI,12,no_description
32228,PEGI,18,Violence
32229,ESRB,M,"Strong Language, Blood and Gore, Drug Reference, Intense Violence, Nudity"
32268,PEGI,12,Bad Language
32272,ESRB,E10+,"Alcohol Reference, Fantasy Violence, Mild Language, Mild Blood"
32322,PEGI,16,Violence
32337,PEGI,16,"Sex, In-Game Purchases, Violence"
32338,PEGI,16,"Violence, Sex, In-Game Purchases"
32339,PEGI,16,"Violence, Sex, In-Game Purchases"
32354,PEGI,16,Violence
32383,PEGI,18,"Violence, Bad Language, Online Gameplay, In-Game Purchases"
32387,PEGI,7,"Fear, In-Game Purchases"
32396,PEGI,7,Violence
32398,PEGI,18,"Violence, In-Game Purchases"
32399,PEGI,18,"Violence, Bad Language"
32418,PEGI,12,"Violence, Bad Language"
32419,PEGI,3,In-Game Purchases
32423,PEGI,18,"Violence, In-Game Purchases"
32427,PEGI,12,"Bad Language, Violence"
32428,PEGI,12,"Violence, Sex, Bad Language"
32431,PEGI,12,"Violence, Sex, Bad Language, In-Game Purchases"
32432,PEGI,7,Violence
32433,PEGI,16,"Violence, Bad Language, In-Game Purchases"
32441,PEGI,18,"Violence, Bad Language, Sex"
32444,PEGI,18,Violence
32448,PEGI,7,"Violence, In-Game Purchases"
32450,PEGI,16,"Violence, Sex, In-Game Purchases"
32454,PEGI,12,"Violence, Sex, Bad Language"
32455,PEGI,7,Violence
32461,PEGI,12,Violence
32465,PEGI,12,Violence
32467,PEGI,16,Violence
32470,PEGI,12,"Violence, Bad Language"
32471,PEGI,3,In-Game Purchases
32474,PEGI,12,"Violence, Bad Language, In-Game Purchases"
32475,PEGI,12,Violence
32476,PEGI,12,"Violence, Bad Language"
32477,PEGI,7,Violence
32478,PEGI,12,"Violence, Bad Language, In-Game Purchases"
32479,PEGI,16,Violence
32481,PEGI,7,"Violence, Fear, In-Game Purchases"
32482,PEGI,12,"Violence, In-Game Purchases, Fear"
32483,PEGI,12,"Violence, Bad Language"
32485,PEGI,16,Violence
32486,PEGI,12,Violence
32487,PEGI,16,Violence
32488,PEGI,16,Violence
32489,PEGI,3,In-Game Purchases
32495,PEGI,3,In-Game Purchases
32497,PEGI,12,"In-Game Purchases, Violence"
32498,PEGI,12,Violence
32507,PEGI,16,Violence
32513,PEGI,3,no_description
32516,PEGI,16,Violence
32517,PEGI,12,Violence
32520,PEGI,16,"Violence, In-Game Purchases"
32523,PEGI,12,"Violence, Sex"
32527,PEGI,12,Violence
32528,PEGI,7,Violence
32531,PEGI,12,Violence
32534,PEGI,18,"Violence, In-Game Purchases"
32537,PEGI,16,Violence
32539,PEGI,12,"Violence, Bad Language, Online Gameplay"
32541,PEGI,12,"Violence, Sex, Bad Language"
32542,PEGI,12,"In-Game Purchases, Bad Language, Violence"
32544,PEGI,16,"Violence, Bad Language"
32545,PEGI,16,Bad Language
32546,PEGI,12,"Violence, Bad Language"
32554,PEGI,16,Violence
32557,PEGI,12,"Violence, Bad Language"
32559,PEGI,16,"Violence, In-Game Purchases"
32561,PEGI,16,Violence
32589,PEGI,12,"Violence, Bad Language, Online Gameplay"
32596,PEGI,7,"Violence, In-Game Purchases"
32598,PEGI,18,"Violence, Bad Language"
32610,PEGI,16,Drugs
32618,PEGI,7,Fear
32626,PEGI,12,Online Gameplay
32627,PEGI,12,Online Gameplay
32628,PEGI,12,Online Gameplay
32630,PEGI,16,Bad Language
32644,ESRB,E,no_description
32649,PEGI,7,Violence
32651,PEGI,18,"Violence, Sex, Bad Language"
32654,PEGI,12,"Bad Language, Violence"
32655,PEGI,12,"Violence, Sex, Bad Language"
32658,PEGI,7,"Violence, In-Game Purchases, Fear"
32659,PEGI,12,"Violence, Sex, Bad Language"
32661,PEGI,16,Violence
32666,PEGI,16,"Violence, Bad Language"
32670,PEGI,7,"Violence, In-Game Purchases"
32677,PEGI,16,Violence
32678,ESRB,E,no_description
32679,PEGI,3,"Intense Violence, In-Game Purchases"
32686,PEGI,12,"Violence, Sex, Bad Language"
32687,PEGI,16,"Violence, In-Game Purchases"
32692,PEGI,16,Violence
32693,PEGI,12,"Violence, Drugs, Bad Language"
32696,PEGI,12,Violence
32697,PEGI,12,Violence
32700,PEGI,16,Violence
32715,PEGI,16,"Violence, In-Game Purchases"
32717,PEGI,16,"Violence, Bad Language"
32727,PEGI,18,"Violence, Drugs, Bad Language"
32730,PEGI,7,Violence
32742,PEGI,18,Violence
32765,PEGI,7,"Violence, Fear"
32770,PEGI,3,no_description
32771,PEGI,12,Violence
32775,ESRB,E,"Comic Mischief, Mild Fantasy Violence"
32776,ESRB,E,Mild Fantasy Violence
32777,ESRB,T,"Blood and Gore, Sexual Themes, Mild Language, Violence"
32779,PEGI,18,"Violence, Bad Language"
32789,PEGI,16,"Violence, Sex"
32795,PEGI,12,"Violence, Bad Language, Sex"
32796,ESRB,T,"Blood and Gore, Violence"
32816,PEGI,16,"Violence, In-Game Purchases"
32818,PEGI,18,"Violence, Bad Language, In-Game Purchases"
32829,PEGI,16,"Violence, Bad Language"
32857,ESRB,T,"Blood, Partial Nudity, Violence"
32860,PEGI,12,Violence
32863,ESRB,E10+,"Alcohol Reference, Fantasy Violence, Mild Blood"
32868,PEGI,18,"Violence, Bad Language, In-Game Purchases"
32875,PEGI,12,Violence
32891,PEGI,18,"Violence, Bad Language"
32902,PEGI,18,"Violence, Bad Language"
32905,PEGI,12,"Violence, Bad Language"
32906,PEGI,16,"Violence, Bad Language"
32907,PEGI,7,"Violence, In-Game Purchases"
32908,PEGI,12,"Fear, Violence"
32926,PEGI,7,Violence
32927,PEGI,3,In-Game Purchases
32928,PEGI,16,Bad Language
32931,PEGI,16,Violence
32932,PEGI,18,"Violence, Bad Language, In-Game Purchases"
32943,PEGI,12,"Violence, Bad Language"
32949,PEGI,16,"Violence, In-Game Purchases"
32950,PEGI,16,Violence
32954,PEGI,18,"Violence, Bad Language"
32955,PEGI,16,"Violence, In-Game Purchases"
32956,PEGI,12,Violence
32959,PEGI,18,"Violence, Bad Language, In-Game Purchases"
32961,PEGI,16,"Violence, Bad Language"
32963,PEGI,16,"Violence, In-Game Purchases"
32964,PEGI,16,Violence
32965,PEGI,12,Violence
32966,PEGI,7,"Violence, Fear"
32968,PEGI,12,Violence
32975,PEGI,12,Violence
32976,PEGI,12,"In-Game Purchases, Violence"
32978,PEGI,12,"Violence, Sex, Bad Language, In-Game Purchases"
32980,PEGI,12,"Violence, Bad Language"
32981,PEGI,12,"Violence, In-Game Purchases"
32982,PEGI,7,Violence
32995,PEGI,16,"Violence, Drugs"
32996,PEGI,12,"Sex, Violence"
32997,PEGI,7,Violence
32999,PEGI,12,"Violence, Sex, Fear, Bad Language"
33002,PEGI,12,Bad Language
33005,PEGI,7,"Violence, Fear"
33006,PEGI,12,Violence
33010,PEGI,18,"Violence, Bad Language"
33011,PEGI,16,Violence
33012,PEGI,18,"Violence, Bad Language"
33013,PEGI,12,"Violence, In-Game Purchases"
33014,PEGI,16,Violence
33016,PEGI,7,Violence
33017,PEGI,18,Violence
33018,PEGI,7,Violence
33020,PEGI,3,no_description
33027,PEGI,18,"Violence, Bad Language"
33028,PEGI,3,no_description
33029,PEGI,12,"Violence, Bad Language"
33030,PEGI,3,no_description
33031,PEGI,12,Bad Language
33032,PEGI,3,no_description
33034,PEGI,7,Violence
33038,PEGI,12,Violence
33040,PEGI,7,Violence
33042,PEGI,16,Violence
33051,PEGI,18,"Violence, In-Game Purchases"
33052,PEGI,16,"Violence, Bad Language"
33053,PEGI,16,"Violence, In-Game Purchases"
33055,PEGI,18,"Violence, Bad Language, In-Game Purchases"
33056,PEGI,12,"Violence, Bad Language"
33059,PEGI,16,"Violence, Drugs, Bad Language"
33060,PEGI,7,Violence
33061,PEGI,18,"Violence, Bad Language, In-Game Purchases"
33063,PEGI,18,"Violence, Bad Language"
33067,PEGI,12,Bad Language
33070,PEGI,7,Violence
33071,PEGI,16,Violence
33072,PEGI,12,Bad Language
33081,PEGI,16,"Violence, In-Game Purchases"
33082,PEGI,12,Violence
33086,PEGI,16,Violence
33090,PEGI,16,"Violence, In-Game Purchases"
33091,PEGI,16,Bad Language
33092,PEGI,12,"Violence, Bad Language"
33093,PEGI,12,"Violence, Bad Language"
33095,PEGI,12,Violence
33096,PEGI,16,Violence
33097,PEGI,12,"Violence, Sex"
33103,PEGI,12,"Violence, Bad Language"
33104,PEGI,18,"Violence, Bad Language"
33105,PEGI,7,Violence
33107,PEGI,7,Violence
33110,PEGI,7,"Fear, In-Game Purchases"
33113,PEGI,12,"Violence, Bad Language"
33114,PEGI,7,Violence
33117,PEGI,12,Violence
33120,PEGI,16,Violence
33121,PEGI,12,"Violence, In-Game Purchases"
33122,PEGI,12,"Violence, Bad Language"
33126,PEGI,12,Violence
33128,PEGI,18,"In-Game Purchases, Violence, Drugs, Bad Language, Online Gameplay"
33129,PEGI,16,Violence
33130,PEGI,16,"Violence, Bad Language"
33134,PEGI,3,no_description
33136,PEGI,12,Bad Language
33138,PEGI,7,Violence
33139,PEGI,12,"Violence, Bad Language"
33142,PEGI,18,"Bad Language, Violence"
33144,PEGI,12,"Violence, Sex, Bad Language"
33145,PEGI,18,"Violence, Bad Language, In-Game Purchases"
33146,PEGI,7,"Violence, In-Game Purchases"
33147,PEGI,12,"Violence, Bad Language"
33155,PEGI,12,Violence
33162,PEGI,12,"Violence, Bad Language"
33175,PEGI,7,Violence
33177,PEGI,12,"Violence, In-Game Purchases"
33178,PEGI,12,"In-Game Purchases, Violence"
33183,PEGI,12,Violence
33187,PEGI,7,"Violence, Fear"
33189,PEGI,12,"Violence, Bad Language, In-Game Purchases"
33190,PEGI,12,"Violence, In-Game Purchases"
33192,PEGI,12,"Violence, Bad Language"
33199,PEGI,12,"Violence, Bad Language"
33200,PEGI,16,"Violence, Fear"
33253,PEGI,7,"Violence, Fear"
33254,ESRB,T,"Blood, Fantasy Violence"
33259,PEGI,12,"Violence, Bad Language"
33283,PEGI,18,no_description
33293,ESRB,E,no_description
33295,ESRB,M,"Blood and Gore, Suggestive Themes, Violence, Use of Drugs and Alcohol, Strong Language"
33297,PEGI,3,no_description
33332,PEGI,16,Violence
33334,PEGI,12,"Sex, Bad Language"
33335,PEGI,18,Violence
33336,PEGI,7,"Violence, Fear"
33341,PEGI,16,Violence
33343,PEGI,16,Violence
33344,PEGI,12,"Violence, Bad Language"
33346,PEGI,16,"Violence, Bad Language"
33347,PEGI,12,"Violence, In-Game Purchases"
33350,PEGI,12,"Violence, Bad Language"
33354,PEGI,16,Violence
33356,PEGI,3,In-Game Purchases
33357,PEGI,7,Violence
33361,PEGI,16,"Violence, In-Game Purchases"
33384,PEGI,12,Bad Language
33390,PEGI,12,"Violence, Bad Language"
33394,PEGI,12,Violence
33398,PEGI,16,no_description
33401,PEGI,3,In-Game Purchases
33411,PEGI,18,"Violence, Bad Language"
33413,PEGI,16,Sex
33418,PEGI,12,"Violence, Bad Language"
33423,PEGI,18,"Bad Language, Violence"
33425,PEGI,18,"Violence, Bad Language"
33440,PEGI,16,Violence
33441,PEGI,12,Violence
33449,PEGI,16,no_description
33451,PEGI,7,"In-Game Purchases, Violence"
33452,PEGI,16,Violence
33462,PEGI,3,no_description
33467,PEGI,7,In-Game Purchases
33468,PEGI,12,Violence
33474,PEGI,12,Violence
33475,PEGI,18,"Violence, Online Gameplay, Bad Language"
33484,ESRB,T,"Blood, Violence"
33493,PEGI,12,Violence
33494,PEGI,12,"Violence, Bad Language"
33495,PEGI,12,"Violence, Bad Language, In-Game Purchases"
33498,PEGI,16,Violence
33500,PEGI,12,"Violence, Bad Language, Sex"
33501,PEGI,18,"Violence, Bad Language"
33504,PEGI,7,"Violence, Fear"
33534,PEGI,12,Violence
33536,PEGI,12,"Violence, Bad Language, In-Game Purchases"
33538,PEGI,7,no_description
33542,PEGI,16,"Violence, In-Game Purchases"
33547,PEGI,7,"Violence, Fear, In-Game Purchases"
33551,PEGI,16,"Bad Language, Violence"
33552,PEGI,18,Violence
33564,PEGI,16,Violence
33565,PEGI,16,Violence
33571,PEGI,16,Violence
33577,PEGI,12,"Violence, Bad Language"
33580,PEGI,7,"Violence, Fear"
33594,PEGI,12,Violence
33597,PEGI,16,Violence
33598,PEGI,7,Fear
33605,PEGI,7,"Violence, Fear"
33608,PEGI,16,Violence
33611,PEGI,18,"Violence, Bad Language, In-Game Purchases"
33636,PEGI,12,Online Gameplay
33637,PEGI,3,In-Game Purchases
33654,PEGI,3,no_description
33672,PEGI,12,"Violence, In-Game Purchases"
33673,PEGI,18,"Violence, Bad Language, In-Game Purchases"
33680,PEGI,12,Violence
33681,PEGI,3,no_description
33682,PEGI,7,Violence
33684,PEGI,12,"Violence, Bad Language"
33688,PEGI,12,"Violence, Sex, Bad Language, In-Game Purchases"
33696,PEGI,18,Violence
33698,PEGI,12,no_description
33700,ESRB,T,Violence
33701,PEGI,12,Violence
33702,ESRB,T,Violence
33703,PEGI,12,Violence
33709,PEGI,18,Violence
33710,PEGI,16,Violence
33712,PEGI,12,"Violence, Bad Language"
33713,PEGI,12,"Violence, Bad Language, Sex"
33714,ESRB,M,"Blood and Gore, Suggestive Themes, Violence"
33716,PEGI,7,no_description
33722,PEGI,7,no_description
33725,PEGI,12,"Violence, Bad Language"
33729,PEGI,12,Violence
33733,PEGI,16,Violence
33737,ESRB,M,"Language, Violence, Blood and Gore"
33765,PEGI,12,Violence
33767,PEGI,7,Violence
33768,ESRB,M,"Use of Tobacco, Violence"
33784,PEGI,3,no_description
33786,PEGI,3,no_description
33789,PEGI,18,Violence
33796,PEGI,7,no_description
33809,ESRB,E,no_description
33810,PEGI,3,no_description
33813,PEGI,12,"Violence, Bad Language"
33815,ESRB,E10+,Violence
33825,PEGI,18,"Violence, In-Game Purchases"
33832,ESRB,M,"Blood and Gore, Intense Violence, Strong Language, Suggestive Themes"
33839,PEGI,3,no_description
33840,PEGI,3,no_description
33842,PEGI,12,"Sex, Bad Language"
33844,PEGI,12,"Sex, Bad Language, In-Game Purchases"
33863,ESRB,T,"Blood, Violence"
33864,ESRB,E,"Alcohol Reference, Suggestive Themes"
33868,PEGI,12,"Violence, Bad Language, Online Gameplay"
33869,ESRB,T,Animated Violence
33871,PEGI,3,no_description
33895,ESRB,M,"Blood, Drug Reference, Strong Language, Suggestive Themes, Use of Alcohol, Violence"
33899,ESRB,M,"Blood, Drug Reference, Strong Language, Suggestive Themes, Use of Alcohol, Violence"
33900,PEGI,7,Violence
33904,PEGI,7,"Fear, Violence"
33928,ESRB,T,"Blood, Language, Use of Tobacco, Violence"
33932,PEGI,12,Violence
33939,PEGI,12,Violence
33950,PEGI,12,Violence
33951,PEGI,12,Violence
33952,PEGI,12,"Violence, Bad Language"
33960,ESRB,M,"Blood and Gore, Violence"
33961,PEGI,16,Violence
33964,ESRB,M,"Blood and Gore, Intense Violence, Sexual Themes"
33972,ESRB,M,"Blood and Gore, Language, Suggestive Themes, Violence"
33973,PEGI,18,Violence
33984,PEGI,18,"Violence, Bad Language"
33985,PEGI,16,Violence
33986,PEGI,16,Violence
33990,ESRB,M,"Animated Violence, Animated Blood and Gore"
33996,PEGI,18,"Violence, In-Game Purchases, Bad Language"
34021,PEGI,12,"Violence, Bad Language"
34022,ESRB,M,"Blood and Gore, Violence"
34023,PEGI,16,Violence
34035,PEGI,16,Drugs
34044,PEGI,3,In-Game Purchases
34047,PEGI,7,Violence
34048,ESRB,T,"Drug Reference, Fantasy Violence, Language"
34054,PEGI,16,Violence
34055,PEGI,16,Violence
34056,PEGI,16,Violence
34060,PEGI,12,"Violence, Bad Language"
34061,PEGI,12,Violence
34062,PEGI,12,Violence
34064,PEGI,18,"Violence, Drugs, Bad Language, Online Gameplay, In-Game Purchases"
34068,PEGI,12,Bad Language
34072,PEGI,18,"Violence, Bad Language, In-Game Purchases"
34079,PEGI,18,Violence
34081,PEGI,12,no_description
34093,PEGI,12,"Violence, Bad Language"
34127,PEGI,16,no_description
34134,ESRB,T,"Blood, Fantasy Violence"
34135,PEGI,12,Violence
34137,PEGI,3,In-Game Purchases
34142,PEGI,18,Violence
34168,ESRB,M,"Blood and Gore, Intense Violence, Language"
34169,PEGI,18,Violence
34170,ESRB,M,"Blood and Gore, Intense Violence, Language"
34171,PEGI,18,Violence
34174,ESRB,M,"Blood and Gore, Intense Violence, Language"
34175,PEGI,18,Violence
34182,PEGI,16,Violence
34201,PEGI,12,"Violence, Bad Language"
34211,PEGI,12,"Violence, Bad Language"
34213,PEGI,12,"Violence, Bad Language"
34244,PEGI,16,Bad Language
34248,PEGI,7,Violence
34269,PEGI,7,Violence
34270,PEGI,7,Violence
34277,PEGI,3,no_description
34281,PEGI,16,"Violence, Sex, Bad Language"
34311,PEGI,3,no_description
34320,PEGI,16,"Violence, Bad Language, In-Game Purchases"
34321,PEGI,18,"Violence, Bad Language"
34326,ESRB,E10+,"Mild Violence, Mild Suggestive Themes"
34344,ESRB,T,"Suggestive Themes, Mild Language, Mild Animated Violence"
34348,PEGI,16,Violence
34361,PEGI,16,"Violence, In-Game Purchases"
34386,PEGI,16,Violence
34395,PEGI,18,"Violence, Bad Language, In-Game Purchases"
34407,PEGI,12,no_description
34411,PEGI,12,Violence
34435,PEGI,12,"Violence, Bad Language, Online Gameplay"
34438,PEGI,7,"Fear, Violence"
34440,ESRB,E,Mild Fantasy Violence
34442,ESRB,E10+,"Mild Language, Mild Violence"
34446,PEGI,16,Violence
34450,PEGI,12,Violence
34454,PEGI,12,"Violence, Online Gameplay"
34455,PEGI,12,"Violence, Online Gameplay"
34456,ESRB,T,"Alcohol Reference, Fantasy Violence, Simulated Gambling, Suggestive Themes, Mild Language"
34461,PEGI,3,no_description
34462,PEGI,12,Violence
34464,ESRB,T,"Blood, Violence"
34465,ESRB,T,"Blood, Violence"
34471,PEGI,18,Violence
34472,PEGI,18,"Violence, Drugs, Bad Language, Online Gameplay"
34475,PEGI,12,"Violence, Bad Language"
34483,PEGI,12,"Violence, Bad Language"
34485,PEGI,12,"Violence, Bad Language"
34492,ESRB,T,"Blood, Violence"
34494,ESRB,T,"Blood, Violence"
34495,ESRB,T,"Violence, Blood"
34505,PEGI,12,Violence
34508,PEGI,12,Violence
34509,PEGI,12,"Violence, In-Game Purchases"
34512,ESRB,T,"Blood, Violence"
34513,PEGI,12,Violence
34514,ESRB,T,"Violence, Mild Blood"
34528,PEGI,7,Violence
34542,PEGI,12,Violence
34543,ESRB,T,"Blood, Violence"
34544,PEGI,12,Violence
34545,ESRB,T,"Blood, Violence"
34546,ESRB,T,"Blood, Violence"
34547,PEGI,12,Violence
34549,PEGI,12,Violence
34551,ESRB,T,"Blood, Violence"
34552,PEGI,16,Violence
34553,PEGI,12,"Violence, Fear, Bad Language"
34556,PEGI,18,"Violence, Bad Language"
34557,PEGI,18,"Bad Language, Violence, In-Game Purchases"
34558,PEGI,16,Violence
34565,PEGI,16,Violence
34566,PEGI,16,"Violence, Drugs"
34568,PEGI,7,Violence
34569,PEGI,12,"Violence, Bad Language, Online Gameplay"
34571,PEGI,3,no_description
34574,ESRB,E,no_description
34611,PEGI,7,Violence
34612,PEGI,16,"Violence, Bad Language, In-Game Purchases"
34620,PEGI,18,Violence
34622,PEGI,18,Violence
34634,PEGI,16,"Violence, Sex, Drugs, Online Gameplay, In-Game Purchases"
34650,ESRB,E,Fantasy Violence
34651,PEGI,7,Violence
34670,ESRB,E,Fantasy Violence
34671,PEGI,7,Violence
34696,PEGI,12,Violence
34715,PEGI,12,no_description
34734,PEGI,16,"Violence, Bad Language, In-Game Purchases"
34737,ESRB,T,"Fantasy Violence, Mild Language"
34738,PEGI,12,"Violence, Bad Language"
34751,PEGI,7,Violence
34757,ESRB,E,no_description
34762,ESRB,E,Animated Violence
34779,PEGI,18,"Violence, In-Game Purchases"
34780,PEGI,18,"Violence, Bad Language, In-Game Purchases"
34781,PEGI,18,"Violence, Bad Language"
34782,PEGI,18,"Violence, Bad Language, In-Game Purchases"
34787,PEGI,16,Violence
34791,PEGI,16,Violence
34802,PEGI,16,"Violence, In-Game Purchases"
34803,PEGI,16,Violence
34804,PEGI,16,"Violence, In-Game Purchases"
34805,PEGI,18,Violence
34812,PEGI,16,"Violence, Bad Language"
34823,ESRB,T,"Suggestive Themes, Mild Violence"
34917,ESRB,E10+,"Language, Mild Suggestive Themes, Mild Fantasy Violence"
34918,PEGI,7,Violence
35237,ESRB,E10+,"Suggestive Themes, Cartoon Violence"
35239,PEGI,7,Violence
35240,PEGI,7,Violence
35263,PEGI,12,Violence
35266,PEGI,18,"Violence, Bad Language"
35268,PEGI,16,Violence
35291,ESRB,E10+,"Alcohol Reference, Animated Blood, Fantasy Violence, Language, Suggestive Themes"
35292,PEGI,12,"Violence, Bad Language"
35293,ESRB,E,"Alcohol Reference, Mild Language, Mild Fantasy Violence"
35294,PEGI,12,no_description
35302,ESRB,T,"Alcohol Reference, Blood, Partial Nudity, Mild Language, Mild Suggestive Themes, Mild Fantasy Violence"
35311,ESRB,E,no_description
35312,PEGI,3,no_description
35314,PEGI,16,Violence
35330,PEGI,3,no_description
35343,PEGI,18,Violence
35355,PEGI,7,"Violence, In-Game Purchases"
35356,ESRB,T,Fantasy Violence
35357,PEGI,16,Violence
35360,PEGI,16,"Violence, Bad Language, In-Game Purchases"
35361,ESRB,T,"Violence, Blood"
35370,ESRB,E10+,"Animated Blood, Fantasy Violence"
35386,ESRB,E10+,"Mild Language, Fantasy Violence"
35387,ESRB,T,"Violence, Blood"
35395,ESRB,E10+,"Animated Blood, Comic Mischief, Fantasy Violence"
35400,ESRB,E,no_description
35402,ESRB,E,no_description
35438,ESRB,T,Mild Violence
35442,ESRB,E,no_description
35448,ESRB,E,no_description
35453,ESRB,T,"Fantasy Violence, Mild Blood, Partial Nudity, Language"
35459,ESRB,E,"Comic Mischief, Use of Alcohol"
35464,ESRB,E,Mild Fantasy Violence
35466,ESRB,E10+,"Mild Fantasy Violence, Suggestive Themes"
35470,ESRB,T,Violence
35472,ESRB,M,"Blood and Gore, Intense Violence, Language, Sexual Themes"
35477,ESRB,E,no_description
35489,ESRB,E,no_description
35495,ESRB,E10+,"Fantasy Violence, Mild Blood, Suggestive Themes, Use of Tobacco, Mild Language"
35499,ESRB,E,Mild Fantasy Violence
35500,ESRB,E10+,"Alcohol Reference, Cartoon Violence, Mild Suggestive Themes"
35503,ESRB,E10+,Fantasy Violence
35507,ESRB,E,Mild Fantasy Violence
35508,ESRB,E,no_description
35525,ESRB,E,Mild Fantasy Violence
35533,ESRB,E10+,"Comic Mischief, Cartoon Violence"
35542,ESRB,E,no_description
35546,ESRB,T,"Blood, Suggestive Themes, Violence"
35551,ESRB,E,no_description
35555,ESRB,E,Fantasy Violence
35583,ESRB,E,Cartoon Violence
35584,ESRB,E,Comic Mischief
35585,ESRB,E,Mild Fantasy Violence
35591,ESRB,E,Mild Violence
35593,ESRB,E,Mild Cartoon Violence
35598,ESRB,E10+,"Fantasy Violence, Suggestive Themes"
35603,ESRB,E10+,Fantasy Violence
35604,ESRB,E,Mild Fantasy Violence
35614,ESRB,E10+,Fantasy Violence
35622,ESRB,E10+,Fantasy Violence
35643,ESRB,E,no_description
35649,ESRB,T,Violence
35650,ESRB,E,Mild Violence
35658,ESRB,T,"Violence, Blood, Suggestive Themes"
35666,ESRB,E10+,"Fantasy Violence, Language, Mild Suggestive Themes, Use of Alcohol"
35693,ESRB,E,Mild Violence
35695,ESRB,E,"Mild Cartoon Violence, Simulated Gambling"
35705,ESRB,E,Mild Violence
35712,ESRB,E,"Mild Cartoon Violence, Simulated Gambling"
35724,ESRB,M,"Sexual Themes, Strong Language"
35727,ESRB,E,no_description
35728,ESRB,E,no_description
35731,ESRB,E,Mild Fantasy Violence
35749,ESRB,E10+,"Mild Suggestive Themes, Mild Fantasy Violence"
35753,ESRB,T,"Partial Nudity, Sexual Themes, Violence, Mild Language"
35754,PEGI,12,Violence
35755,PEGI,3,no_description
35756,PEGI,7,Violence
35757,PEGI,12,"Violence, Sex, Bad Language"
35767,ESRB,M,"Blood and Gore, Violence"
35776,PEGI,7,no_description
35784,ESRB,M,"Blood, Intense Violence, Nudity, Sexual Themes, Strong Language"
35789,ESRB,M,"Blood, Mild Violence, Strong Language"
35790,PEGI,16,Bad Language
35797,ESRB,E,Use of Alcohol
35798,PEGI,12,Drugs
35809,ESRB,M,"Alcohol Reference, Blood, Strong Language, Violence"
35810,PEGI,16,no_description
35823,PEGI,3,no_description
35824,PEGI,12,Violence
35828,PEGI,12,"Violence, In-Game Purchases"
35834,PEGI,16,"Violence, Sex, Bad Language"
35835,PEGI,7,Violence
35836,PEGI,16,"Violence, Bad Language"
35855,PEGI,16,"Violence, In-Game Purchases"
35875,PEGI,12,"Violence, Bad Language"
